Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,target,Rating color,Rating text,Votes
301498,South Indian Corner,,New Delhi,"Shop H-74 A, Mangal Bazaar Road, Near Kiran Dairy, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3203722,28.6817639,South Indian,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.3,Orange,Average,27.0
300672,Chaska,1.0,New Delhi,"G-6, Maya Complex, GU Block, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.1452027,28.7147226,"North Indian, South Indian, Chinese, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.2,Orange,Average,161.0
834,Berco's,1.0,Noida,"O-1, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.3388953,-42.206274079274976,"Chinese, Thai",,Indian Rupees(Rs.),No,Yes,No,No,,3.7,Yellow,Good,1182.0
306513,Cafe Cruise,,New Delhi,"UG 16-17, 1st Floor, City Square Mall, Rajouri Garden, New Delhi","City Square Mall, Rajouri Garden","City Square Mall, Rajouri Garden, New Delhi",77.1232509,,"Continental, North Indian, Chinese",1300.0,Indian Rupees(Rs.),Yes,Yes,No,No,3.0,2.8,Orange,Average,153.0
18448608,The Saffron Plant Restaurant,,Noida,"The Club, Amrapali Sapphire, Sector 45, Near Sector 44, Noida",Sector 44,"Sector 44, Noida",,,"Chinese, North Indian, Mughlai",700.0,Indian Rupees(Rs.),Yes,No,No,No,2.0,0.0,White,Not rated,0.0
306510,Cafe on 3 - Holiday Inn,1.0,New Delhi,"Holiday Inn, 13-A, District Centre, Mayur Vihar Phase 1, New Delhi","Holiday Inn, Mayur Vihar","Holiday Inn, Mayur Vihar, New Delhi",77.2980406,,"Continental, Chinese, Thai, Mediterranean",2000.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.4,Orange,Average,174.0
18246984,Turban Tadka,,New Delhi,"WZ-139, B1/B, New Mahavir Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0846233,28.6356249,"North Indian, Fast Food",250.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,3.0
18445360,Hungrill,1.0,Faridabad,"Booth 110, HUDA Market, Near ICICI Bank, Sector 16, Faridabad",Sector 16,"Sector 16, Faridabad",77.3190765,28.4108198,"North Indian, Chinese, Continental",,Indian Rupees(Rs.),No,No,No,No,2.0,3.0,Orange,Average,4.0
4122,Republic of Chicken,1.0,Gurgaon,"SG 28, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",,,"Raw Meats, Fast Food",,Indian Rupees(Rs.),No,No,No,No,1.0,2.8,Orange,Average,9.0
177,McDonald's,1.0,New Delhi,"P-14, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.216411,,"Fast Food, Burger",500.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.8,Yellow,Good,388.0
18468524,The Pure Kitchen,,New Delhi,"Near Pal Dairy, Opposite JNU, Munirka Vihar, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1901673,28.5266192,"Chinese, Continental, North Indian",250.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
301335,The Bubble Tea Cafe,1.0,New Delhi,"C-2B/86, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0883654,28.6215998,Cafe,600.0,Indian Rupees(Rs.),No,Yes,No,No,,3.0,Orange,Average,182.0
3200537,Freshco - The Health Cafí©,,Vadodara,"Shop 2-3, Ground Floor, Opposite Natubhai Circle, Trivia Complex, Race Course, Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara",0.0,,Cafe,700.0,Indian Rupees(Rs.),No,No,No,No,2.0,4.2,Green,Very Good,132.0
8805,Italiano,,Gurgaon,"7, Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1","DLF Mega Mall, DLF Phase 1, Gurgaon",77.09323503,,Italian,1500.0,Indian Rupees(Rs.),No,No,No,No,3.0,3.0,Orange,Average,49.0
18279090,Flirty Momo's,,New Delhi,"25/1, Ashok Nagar, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.1028818,28.6494365,Chinese,350.0,Indian Rupees(Rs.),No,Yes,No,No,,3.1,Orange,Average,37.0
18354667,Food Cafe,,New Delhi,"1-B, Mandakini Enclave, Near Gate 6, Opposite Kalka Public School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25012012,28.5299095,"South Indian, North Indian, Chinese",350.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
304192,Cafe Maple Street,1.0,Gurgaon,"1, Tower B, Vatika Business Park, Sohna Road, Gurgaon",Sohna Road,"Sohna Road, Gurgaon",77.0443479,28.4058584,"Cafe, Bakery, Desserts",,Indian Rupees(Rs.),No,Yes,No,No,,3.5,Yellow,Good,84.0
18432553,The Pork Shop,1.0,New Delhi,"Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",232.139561662814,28.68074736,Chinese,400.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,0.0,White,Not rated,
304950,Cake Symphony,,New Delhi,"C-1/8, Safdarjung Development Area, SDA, New Delhi",SDA,"SDA, New Delhi",77.1968157,,"Bakery, Desserts",,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,3.1,Orange,Average,
7291,Puri Bakers,1.0,New Delhi,"A-3/264, Paschim Vihar, New Delhi",Paschim Vihar,"Paschim Vihar, New Delhi",77.1073558,-42.206274079274976,"Bakery, Fast Food",300.0,Indian Rupees(Rs.),No,Yes,No,No,,3.6,Yellow,Good,108.0
18383472,Theobroma,,Gurgaon,"Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",,28.4947597,"Bakery, Cafe",600.0,Indian Rupees(Rs.),No,Yes,No,No,,3.8,Yellow,Good,
308155,Flamess Restaurant & Cafe Village,1.0,New Delhi,"G-15, 1st Floor, Near Laxmi Diary, Vijay Nagar, New Delhi",Vijay Nagar,"Vijay Nagar, New Delhi",77.2040661,28.6945366,"North Indian, Chinese, Continental, Italian, Mexican, Lebanese",700.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.5,Yellow,Good,349.0
18434414,Fashion Tv Cafe,,New Delhi,"T-319, Level 3, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",,28.5414127,"Continental, Chinese, North Indian",,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.6,Yellow,Good,27.0
3900238,Singh's Delight Restaurant,1.0,Varanasi,"1st Floor, Nath Complex, Beside Life Line Hospital, Sunderpur, Varanasi",Sunderpur,"Sunderpur, Varanasi",0.0,0.0,"Chinese, North Indian",700.0,Indian Rupees(Rs.),No,No,No,No,3.0,3.5,Yellow,Good,57.0
311338,Chawla's 2,1.0,Noida,"G-28, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",,-42.206274079274976,"North Indian, Mughlai, Chinese, Fast Food",,Indian Rupees(Rs.),No,Yes,No,No,,2.2,Red,Poor,81.0
313040,Invitation Restaurant,1.0,Faridabad,"SCF 68, HUDA Market, Sector 7, Faridabad",Sector 7,"Sector 7, Faridabad",77.3239171,28.363238,"North Indian, South Indian, Chinese, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,,2.7,Orange,Average,
18244719,Thela,1.0,New Delhi,"Ganesh Nagar, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0905124,28.6330626,"North Indian, Fast Food, Chinese",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.5,Yellow,Good,-2241.181684342359
18445653,Carpedium,1.0,Gurgaon,"Shop 94, Huda Market, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",77.0475174,28.474015,"Bakery, Desserts",200.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.1,Orange,Average,7.0
6202,Titu Restaurant,1.0,New Delhi,"5, Mini Market 2, CGO Complex, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",232.139561662814,28.5891449,North Indian,,Indian Rupees(Rs.),No,No,No,No,1.0,2.9,Orange,Average,-2241.181684342359
310487,PiccoLicko,1.0,Gurgaon,"Plot 74, Sector 18, Near IFFCO Chowk, Udyog Vihar, Gurgaon",Udyog Vihar,"Udyog Vihar, Gurgaon",77.0652612,,Desserts,,Indian Rupees(Rs.),No,Yes,No,No,1.0,3.3,Orange,Average,12.0
1402050,Mocha,,Indore,"G-1 & 2, Prakrati Corporate Building, Race Course Area, YN Road, Indore",YN Road,"YN Road, Indore",232.139561662814,22.7322253,"Cafe, Continental, Italian, Street Food",,Indian Rupees(Rs.),No,No,No,No,,4.0,Green,Very Good,341.0
18480216,Better Butter Chicken,,Noida,"E-36, Sector 51, Noida",Sector 51,"Sector 51, Noida",0.0,0.0,North Indian,500.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,0.0
18380175,Punjabi Angeethi,1.0,New Delhi,"AL- 85, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1616827,,"North Indian, South Indian, Chinese",-37177.57166143142,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.2,Orange,Average,28.0
7603,Stuti Restaurant,1.0,New Delhi,"6, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.1689617,28.5875118,North Indian,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.0,Orange,Average,
18354968,Let's Eat,1.0,New Delhi,"Basement, Shop 6, 88-A, Radheed Hotel Market, Main Road, Zakir Nagar, New Delhi",Zakir Nagar,"Zakir Nagar, New Delhi",,28.56679379,"Fast Food, Beverages",-37177.57166143142,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,
18175299,Manna Sweets & Restaurant,1.0,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.14563056,28.49609444,"Mithai, Bakery, North Indian",200.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,
9969,Qash Retro Bar,1.0,New Delhi,"2512, 1st Floor, Hudson Lane, Kingsway Camp, Opposite Laxmi Dairy, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2043621,,"Finger Food, North Indian, Italian",2000.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,2.7,Orange,Average,81.0
18291241,Lalu Kababe,-291.05966926329165,New Delhi,"Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,"Jama Masjid, New Delhi",77.2339276,,Mughlai,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.2,Orange,Average,13.0
18424209,Stuffed Kathi Roll,1.0,New Delhi,"Ground Floor, The India Mall, Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",,,Fast Food,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,
4000004,KFC,1.0,Patna,"Ground floor, Regent Theatre, Opposite East Gandhi Maidan, Golambar, Patna",Golambar,"Golambar, Patna",232.139561662814,25.6172,Fast Food,500.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.3,Orange,Average,49.0
305190,New Sharma Chicken Corner,1.0,New Delhi,"814, Mahipalpur Mata Chowk, Vasant Kunj Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1295415,,"North Indian, Biryani",,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,
18261725,Mukhtalif Biryanis,1.0,Gurgaon,"Sushant Lok, Gurgaon",Sushant Lok,"Sushant Lok, Gurgaon",,28.4592935,"Mughlai, Biryani",,Indian Rupees(Rs.),No,Yes,No,No,-3.4504263169522864,3.7,Yellow,Good,125.0
18416867,Shahenshah,1.0,Noida,"Near Hanuman Murti, Sector 78, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3833124,,"North Indian, Mughlai, Chinese",500.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.0,Orange,Average,
306710,Shiv Shakti Dhaba,1.0,New Delhi,"Near Kakrola Road, Tura Mandi, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",,28.6123474,North Indian,100.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,0.0
2400009,Sagar Ratna,,Allahabad,"3/3, Near Balson Crossing, Hashimpur Road, Tagore Town, Allahabad",Tagore Town,"Tagore Town, Allahabad",81.859682,,"South Indian, North Indian, Chinese, Continental",400.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.5,Yellow,Good,134.0
300888,Vijay Dhaba,1.0,New Delhi,"H 71, Karbla Jor Bagh Lane, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.21767209,28.58415194,North Indian,150.0,Indian Rupees(Rs.),No,No,No,No,,2.9,Orange,Average,7.0
8340,Nathu's Pastry Shop,1.0,New Delhi,"12 & 13, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",,28.6291468,"Bakery, Desserts, Fast Food",300.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.8,Yellow,Good,120.0
5602942,Crafted Blends,214.0,Sharjah,"Next To Super Bonanza Hyper Market, Opposite Defence Camp, University City, Sharjah",University City,"University City, Sharjah",55.460279,25.310369,Cafe,110.0,Emirati Diram(AED),No,No,No,No,4.0,4.2,Green,Very Good,43.0
18366026,ChandChini,,Gurgaon,"101 & 101B, 1st Floor, DLF South Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road","DLF South Point Mall, Golf Course Road, Gurgaon",232.139561662814,28.4478212,"North Indian, Mithai, Chinese, Street Food",,Indian Rupees(Rs.),Yes,No,No,No,2.0,3.8,Yellow,Good,40.0
17259248,Jethro's BBQ,,Des Moines,"3100 Forest Ave, Des Moines, IA 50311",Kingman Place Historic District,"Kingman Place Historic District, Des Moines",-93.659797,41.603901,"American, BBQ",25.0,Dollar($),No,No,No,No,2.0,4.3,Green,Very Good,699.0
16519268,La Plage,1.0,Goa,"Aswem Beach, Near Papa Jolly Hotel, Aswem Road, Morjim, Arambol, Goa",Arambol,"Arambol, Goa",0.0,,"Seafood, French",,Indian Rupees(Rs.),No,No,No,No,3.0,4.6,Dark Green,Excellent,302.0
18264634,Bengali Sweet House,1.0,New Delhi,"30-33, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.2319464,28.6296407,"North Indian, Street Food, Chinese, South Indian, Mithai",400.0,Indian Rupees(Rs.),No,No,No,No,,3.6,Yellow,Good,85.0
121214,Chili's,1.0,Chandigarh,"312 B, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh","Elante Mall, Chandigarh Industrial Area","Elante Mall, Chandigarh Industrial Area, Chandigarh",76.8007752,,"Mexican, American, Italian",1400.0,Indian Rupees(Rs.),No,Yes,No,No,3.0,4.3,Green,Very Good,970.0
18246995,Masti Curry,1.0,New Delhi,"Unit No- 2, F234, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.071162,28.6429129,North Indian,350.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,2.8,Orange,Average,31.0
18418258,The Junction,1.0,New Delhi,"CSC Complex, Opposite Aurobindo Market, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.2059313,28.5543973,"North Indian, Continental, Asian, Italian",1200.0,Indian Rupees(Rs.),Yes,No,No,No,3.0,3.9,Yellow,Good,
7448,Punjab Chicken & Bar-Be-Que,1.0,New Delhi,"100, Main Market, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1847405,28.6400561,North Indian,-37177.57166143142,Indian Rupees(Rs.),No,No,No,No,,2.9,Orange,Average,5.0
3100033,Liquid Lounge,1.0,Mangalore,"KMC Mercara Trunk Road, Near Hotel Woodside, Balmatta, Mangalore",Balmatta,"Balmatta, Mangalore",232.139561662814,12.87073611,"Finger Food, Continental, North Indian",800.0,Indian Rupees(Rs.),No,No,No,No,3.0,3.8,Yellow,Good,
18368621,Huddle Cafe,1.0,New Delhi,"G-9, Satyam Plaza, Chetak Complex, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3165977,,"Fast Food, Beverages",,Indian Rupees(Rs.),No,No,No,No,,3.4,Orange,Average,23.0
309519,Owlcity,,Noida,"Sector 19, Noida",Sector 19,"Sector 19, Noida",77.328028,,Fast Food,400.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,3.6,Yellow,Good,
17678243,Buffalo Wild Wings,216.0,Valdosta,"1553 Baytree Rd., Valdosta, GA 31602",Valdosta,"Valdosta, Valdosta",,30.846819,Bar Food,25.0,Dollar($),No,No,No,No,2.0,3.4,Orange,Average,
18260641,Dilli BC,1.0,New Delhi,"M-58, Main Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2445203,28.5335082,"North Indian, Mughlai",,Indian Rupees(Rs.),No,Yes,No,No,2.0,4.1,Green,Very Good,267.0
964,The Dragon Hucks,,New Delhi,"D-2/12, Main Market, Model Town 3, New Delhi",Model Town 3,"Model Town 3, New Delhi",77.1853155,,Chinese,800.0,Indian Rupees(Rs.),Yes,No,No,No,2.0,3.3,Orange,Average,
18424656,Rudra The Dhaba,1.0,New Delhi,"C-2, 205-206, Sarpanch Complex, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",,,North Indian,-37177.57166143142,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,
310448,Burger King,,New Delhi,"E-8, Inner Circle, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",,28.6327396,"Burger, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.8,Yellow,Good,2093.0
254,Pizza Hut,,Gurgaon,"Centerpoint, A Block, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"Sushant Lok, Gurgaon",77.0746189,28.4684058,"Italian, Pizza, Fast Food",1000.0,Indian Rupees(Rs.),No,Yes,No,No,3.0,2.8,Orange,Average,80.0
18424675,Choco Bee,1.0,Noida,"B 3, Sector 2, Noida",Sector 2,"Sector 2, Noida",,28.5850552,"Bakery, Desserts",,Indian Rupees(Rs.),No,No,No,No,2.0,0.0,White,Not rated,3.0
17316038,Irish Democrat,216.0,Cedar Rapids/Iowa City,"3207 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6347,42.01,"American, BBQ, Burger",25.0,Dollar($),No,No,No,No,2.0,4.4,Green,Very Good,430.0
17259550,Mi Patria,-291.05966926329165,Des Moines,"1410 22nd St., West Des Moines, IA 50266",West Des Moines,"West Des Moines, Des Moines",232.139561662814,41.594039,Latin American,25.0,Dollar($),No,No,No,No,2.0,4.0,Green,Very Good,
18203159,Pandit Ji Ki Apni Rasoi,1.0,New Delhi,"Near Hanuman Dharam Kaanta, IGNOU Road, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi",77.205485,28.5152144,North Indian,300.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,2.4,Red,Poor,4.0
5701729,Sofra Istanbul,214.0,Abu Dhabi,"Next to ADNOC Petrol Station, Muroor Road, Al Dhafrah, Abu Dhabi",Al Dhafrah,"Al Dhafrah, Abu Dhabi",,,"Turkish, Arabian, Middle Eastern",70.0,Emirati Diram(AED),No,No,No,No,,4.3,Green,Very Good,
310912,The Flashback,1.0,New Delhi,"53/5, Opposite Andhra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1842868,,"Cafe, Italian, Chinese",700.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.7,Yellow,Good,617.0
2600007,Bake N Shake,1.0,Bhopal,"Bhadbhada Road, Near Rang Mahal Talkies, TT Nagar, Bhopal",TT Nagar,"TT Nagar, Bhopal",77.398886,23.235123,Fast Food,,Indian Rupees(Rs.),No,No,No,No,,4.3,Green,Very Good,
16604896,La Trattoria of Lavandula,,Hepburn Springs,"350 Hepburn-Newstead Road, Hepburn Springs, VIC",Hepburn Springs,"Hepburn Springs, Hepburn Springs",232.139561662814,-37.275494,"Italian, Fusion, Cafe",7.0,Dollar($),No,No,No,No,1.0,3.8,Yellow,Good,
3606,Sagar Ratna,1.0,Gurgaon,"SCO 33-34, 1st Floor, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",,28.4681718,"South Indian, North Indian, Chinese",-37177.57166143142,Indian Rupees(Rs.),No,No,No,No,2.0,2.7,Orange,Average,235.0
3700051,Cafe des Arts,1.0,Puducherry,"10, Suffren Street, White Town, Pondicherry",White Town,"White Town, Puducherry",,11.93021111,Cafe,,Indian Rupees(Rs.),No,No,No,No,3.0,3.5,Yellow,Good,298.0
18424204,Pind Balluchi,1.0,Noida,"Shop 215, 2nd Floor, Logix City Centre Mall, Sector 34, Noida",Sector 34,"Sector 34, Noida",77.3536634,28.5743086,"North Indian, Chinese, Mughlai",900.0,Indian Rupees(Rs.),Yes,No,No,No,2.0,2.9,Orange,Average,7.0
17334846,Los Agaves,-291.05966926329165,Davenport,"3852 N Brady St, Davenport, IA 52806",Davenport,"Davenport, Davenport",-90.5686,41.559,Mexican,25.0,Dollar($),No,No,No,No,2.0,4.1,Green,Very Good,157.0
58882,Big Brewsky,1.0,Bangalore,"Behind MK Retail, Before WIPRO Corporate Office, Sarjapur Road, Bangalore",Sarjapur Road,"Sarjapur Road, Bangalore",77.68323686,12.91304096,"Finger Food, North Indian, Italian, Continental, Thai, South Indian",,Indian Rupees(Rs.),Yes,Yes,No,No,,4.5,Dark Green,Excellent,5705.0
18281968,Indo Traditional Kulfi,,New Delhi,"Shop 10, Community Center, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1203589,28.6395034,Ice Cream,,Indian Rupees(Rs.),No,No,No,No,,3.1,Orange,Average,
5413,Cafe De Bienka,,New Delhi,"RZ-35/36, Indra Park Extension, Near Hanuman Mandir, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0675373,28.6216032,"Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,No,No,No,,2.7,Orange,Average,12.0
18352179,Chicago Pizza,1.0,New Delhi,"47, North Avenue,  Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.12736078,28.66595077,Pizza,600.0,Indian Rupees(Rs.),No,Yes,No,No,,2.6,Orange,Average,10.0
7300515,Garota de Ipanema,30.0,Rio de Janeiro,"Rua Vinicius de Moraes, 49, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",,-22.98533333,"Brazilian, Bar Food",-37177.57166143142,Brazilian Real(R$),No,No,No,No,4.0,4.9,Dark Green,Excellent,49.0
18352184,Keventers,1.0,Noida,"Glued Reloaded, Dynamic House, Opposite Petrol Bunk, Dadri Main Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3609306,,Beverages,400.0,Indian Rupees(Rs.),No,No,No,No,,2.9,Orange,Average,4.0
18366025,Mr. Momo,1.0,New Delhi,"Shop 41/1, Near House of Tax, Ashok Nagar, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",,28.6357503,"Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,No,No,No,,0.0,White,Not rated,
18356840,Lets Bake Love,1.0,New Delhi,"A 155, Near Samara Honda, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.240304,28.573524,"Bakery, Desserts",600.0,Indian Rupees(Rs.),No,No,No,No,,3.0,Orange,Average,4.0
18396684,Al Naseem Foods Shawarma,1.0,New Delhi,"6330, Main Road, Bara Hindu Rao, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.2,28.66,Fast Food,200.0,Indian Rupees(Rs.),No,No,No,No,-3.4504263169522864,0.0,White,Not rated,
306401,Patiala Shahi,1.0,Gurgaon,"A 134 135, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Supermart 1, DLF Phase 4, Gurgaon",77.0868501,28.4625094,"North Indian, Mughlai",800.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.5,Yellow,Good,118.0
17060516,Seasons 52 Fresh Grill,216.0,Orlando,"7700 West Sand Lake Road, Orlando, FL 32819",Restaurant Row,"Restaurant Row, Orlando",-81.487978,28.448175,American,,Dollar($),No,No,No,No,4.0,4.4,Green,Very Good,1685.0
2443,Wildfire - Crowne Plaza,1.0,Gurgaon,"Crowne Plaza, National Highway 8, Sector 29, Gurgaon","Crowne Plaza, Sector 29","Crowne Plaza, Sector 29, Gurgaon",,,South American,5000.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.7,Yellow,Good,
5463,Negi Restaurant,,New Delhi,"3454, Near Mother Dairy, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.2400213,28.6411593,North Indian,,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
18370702,Mutfi,1.0,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",,,"North Indian, Seafood, Bengali",600.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.3,Orange,Average,
309305,Raj Bakers And Confectioners,1.0,New Delhi,"D 85, Shop 4, Mini Market, Near Holy Child School, Devki Nandan Marg, Tagore Garden Extension, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1124296,28.6499476,"Fast Food, Bakery",100.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.0,Orange,Average,
300582,Sea Lord,-291.05966926329165,New Delhi,"5, Behind Royal Plaza Hotel, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2164893,,"North Indian, South Indian",,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,3.0
311584,Baking Bad,1.0,New Delhi,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.24227265,-42.206274079274976,"Pizza, Italian",1000.0,Indian Rupees(Rs.),No,Yes,No,No,,3.8,Yellow,Good,-2241.181684342359
