Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,target
1024.0,527325240,20.0,RL,90.0,51635.08094472114,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,,5.0,,1976.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,621.0,TA,TA,PConc,Gd,TA,No,ALQ,,Rec,48.0,273.0,1211.0,GasA,TA,Y,SBrkr,,2554.7588362003225,0.0,1211.0,,0.0,2.0,2.555905064168729,-0.6555259213363729,1.0,Gd,6.0,Typ,1.0,Po,Attchd,1976.0,Fin,2.0,461.0,TA,TA,Y,0.0,0.0,0.0,-98.81835783373346,0.0,0.0,,MnPrv,,0.0,,2008.0,WD ,Normal,161000
,905102170,20.0,RL,70.0,11200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1965.0,1965.0,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,,Unf,0.0,134.0,1040.0,GasA,Ex,Y,SBrkr,,0.0,0.0,,1.0,0.0,1.0,,3.0,,TA,5.0,Typ,,,Detchd,1965.0,Unf,1.0,-491.2498638223869,TA,TA,Y,0.0,0.0,,0.0,0.0,,,,,0.0,,2008.0,WD ,Normal,129500
1365.0,903456130,50.0,RM,62.0,7006.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6.0,6.0,1925.0,1950.0,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,PConc,TA,TA,No,Rec,121.0,Unf,0.0,647.0,768.0,GasA,TA,Y,SBrkr,788.0,448.0,0.0,1236.0,1.0,,,,3.0,1.0,TA,,Typ,1.0,Gd,Detchd,,Unf,1.0,384.0,TA,TA,Y,,0.0,0.0,,0.0,0.0,,MnPrv,,0.0,,2008.0,WD ,Family,127000
2531.0,534176250,20.0,RL,80.0,9600.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1969.0,,Hip,CompShg,HdBoard,HdBoard,BrkFace,,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1164.0,,GasA,TA,Y,SBrkr,-555.0979682483915,0.0,0.0,,0.0,0.0,1.0,1.0,3.0,1.0,TA,,Typ,,,Attchd,1969.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,2006.0,COD,Normal,140000
508.0,528431020,20.0,RL,86.0,,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8.0,11.613754646325203,,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,1042.2426370613898,1696.0,1696.0,GasA,Ex,Y,SBrkr,-555.0979682483915,0.0,-223.13665560791358,1696.0,0.0,0.0,-0.8084437610167361,2.555905064168729,3.0,,Gd,7.0,Typ,,,Attchd,2008.0,RFn,3.0,972.0,TA,TA,Y,120.0,56.0,0.0,0.0,,0.0,,,,,9.0,,WD ,Normal,275000
325.0,923204150,90.0,RL,,9400.0,Pave,,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6.0,5.0,1971.0,1971.0,Mansard,CompShg,MetalSd,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,912.0,912.0,GasA,TA,Y,SBrkr,912.0,912.0,0.0,,0.0,0.0,2.0,,4.0,,TA,8.0,Typ,0.0,,,,,0.0,0.0,,,Y,128.0,0.0,,,,0.0,,,,0.0,4.0,2010.0,WD ,Normal,139000
1880.0,534252070,90.0,RL,,51635.08094472114,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4.0,5.0,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,,,TA,TA,Slab,,,,,,,,2846.6190801320727,,GasA,TA,N,SBrkr,1224.0,2554.7588362003225,0.0,,0.0,0.0,2.0,0.0,2.0,2.0,TA,8.0,Typ,0.0,,CarPort,1964.0,Unf,,530.0,TA,TA,Y,0.0,0.0,0.0,,0.0,0.0,,,,,20.711130808553364,,WD ,Normal,103000
1675.0,527427200,,RH,,10943.0,Pave,,IR2,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,,5.0,1997.0,1998.0,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,930.0,Unf,,475.0,,GasA,Ex,Y,SBrkr,1337.0,0.0,,1337.0,1.0,0.0,2.0,0.0,,,Gd,,Typ,1.0,TA,Attchd,,Fin,2.0,522.0,TA,TA,Y,0.0,,0.0,0.0,0.0,,,,,,10.0,2007.0,WD ,Normal,177000
,528477080,-178.015893760329,FV,,,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,222.0,Unf,0.0,,991.0,GasA,Ex,Y,SBrkr,991.0,956.0,,1947.0,,0.0,2.0,1.0,3.0,1.0,Gd,,Typ,1.0,Gd,Attchd,,RFn,2.0,,TA,TA,Y,0.0,136.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,5.0,2010.0,WD ,Normal,254900
1805.0,528482030,,FV,,,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,,5.0,2004.0,2105.2378384116378,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,,1158.0,GasA,Ex,Y,SBrkr,1158.0,,0.0,2443.0,0.0,0.0,,1.0,4.0,,Gd,9.0,Min2,,Gd,BuiltIn,,RFn,3.0,744.0,TA,TA,Y,,333.4702546937445,0.0,0.0,0.0,0.0,,,,0.0,,2007.0,WD ,Normal,265000
5950.31783923197,905102010,80.0,RL,65.0,,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5.0,8.0,1964.0,,Hip,CompShg,HdBoard,HdBoard,BrkFace,50.0,Gd,Gd,CBlock,TA,TA,Gd,LwQ,68.0,BLQ,722.0,,980.0,GasA,TA,Y,SBrkr,,,0.0,1020.0,0.0,1.0,2.0,,,1.0,TA,,Typ,1.0,Po,Detchd,1970.0,Unf,2.0,,TA,TA,Y,0.0,,,-98.81835783373346,0.0,0.0,,,,0.0,5.0,2007.0,WD ,Normal,165000
2363.0,527404180,20.0,RL,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,4.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,20.0,LwQ,,224.0,864.0,GasA,TA,Y,SBrkr,874.0,0.0,-223.13665560791358,,,1.0,1.0,0.0,,1.0,TA,5.0,Typ,0.0,,Detchd,1995.0,Unf,2.0,,TA,TA,Y,,0.0,0.0,-98.81835783373346,0.0,,,,,,3.0,2006.0,WD ,Normal,97500
57.0,528240130,60.0,RL,63.0,8577.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,-555.0979682483915,,0.0,1733.0,0.0,0.0,2.0,1.0,3.0,,Gd,7.0,Typ,1.0,Gd,BuiltIn,2004.0,Fin,2.0,433.0,TA,TA,Y,,48.0,0.0,0.0,301.39295295660617,0.0,,,,,4.0,2010.0,WD ,Normal,185088
1564.0,914453045,20.0,RL,,,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7.0,5.0,,1997.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,3645.5306589443853,GasA,Ex,Y,SBrkr,-555.0979682483915,0.0,0.0,2032.0,1.0,0.0,,0.0,,1.0,Gd,7.0,Typ,0.0,,Attchd,1869.7825742682028,Fin,3.0,786.0,TA,TA,Y,0.0,46.0,192.0,0.0,,0.0,,,,0.0,9.0,,WD ,Normal,300000
,902108060,70.0,RM,66.0,,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7.0,,1930.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,502.0,502.0,GasA,TA,N,SBrkr,502.0,,,1004.0,,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Po,Detchd,1930.0,Unf,1.0,200.0,Fa,TA,N,,0.0,68.0,0.0,,0.0,,MnPrv,,0.0,7.0,,WD ,Normal,105000
2901.0,916477010,,RL,95.0,13618.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,198.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,1350.0,Unf,0.0,378.0,,GasA,Ex,Y,SBrkr,1960.0,,0.0,,1.0,0.0,,,3.0,,Gd,,Typ,,Gd,Attchd,,Fin,,714.0,TA,TA,Y,172.0,38.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,,New,Partial,320000
2579.0,535179050,20.0,RL,69.0,,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1957.0,1957.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,895.0,Unf,0.0,,,GasA,TA,Y,FuseA,-555.0979682483915,0.0,,4249.57633327845,1.0,,1.0,,2.0,,TA,6.0,Typ,1.0,TA,Attchd,1957.0,Fin,1.0,299.0,TA,TA,Y,268.0,0.0,0.0,0.0,122.0,,,MnWw,,,,,WD ,Normal,141000
,908154080,20.0,RL,123.0,47007.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,,,1996.0,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,Slab,,,,,0.0,,,0.0,0.0,GasA,TA,Y,SBrkr,3820.0,0.0,0.0,,,,3.0,1.0,5.0,1.0,Ex,11.0,Typ,2.0,Gd,Attchd,1959.0,Unf,2.0,624.0,TA,TA,Y,0.0,372.0,,0.0,0.0,0.0,,,,,7.0,2008.0,WD ,Normal,284700
2006.0,903201090,,RL,55.0,6854.0,Pave,,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,-1.441833820124426,,1925.0,1994.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,PConc,TA,TA,No,LwQ,317.0,Rec,227.0,212.0,756.0,GasA,TA,N,FuseA,916.0,144.0,0.0,,3.04696634796308,0.0,1.0,,,1.0,TA,6.0,Mod,1.0,Gd,Detchd,,Unf,1.0,,Fa,TA,Y,0.0,65.0,319.9259412829166,0.0,150.0,,,,,0.0,,2007.0,WD ,Normal,136500
,528488130,20.0,FV,60.0,7200.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,,Unf,0.0,,1293.0,GasA,Ex,Y,SBrkr,,,0.0,1301.0,1.0,,2.0,0.0,-0.6555259213363729,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,1869.7825742682028,RFn,2.0,572.0,TA,TA,Y,216.0,121.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,,New,Partial,187750
,534252240,,RL,,9790.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6.0,5.0,,1967.0,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,,LwQ,630.0,491.0,1372.0,GasA,TA,Y,SBrkr,1342.0,0.0,0.0,,,,-0.8084437610167361,,3.0,,TA,15.177956801944864,Typ,1.0,Gd,Attchd,,Unf,2.0,457.0,TA,TA,Y,0.0,,0.0,0.0,197.0,0.0,,,,,9.0,2009.0,WD ,Normal,161500
1107.0,528365060,60.0,RL,,10542.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,,5.0,1993.0,,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,Ex,Y,SBrkr,1325.0,1093.0,,,1.0,,2.0,1.0,3.0,1.0,Gd,9.0,Typ,,TA,Attchd,,RFn,3.0,983.0,TA,TA,Y,250.0,154.0,,0.0,0.0,0.0,,,,0.0,8.0,2008.0,WD ,Normal,341000
323.0,923201020,20.0,RL,85.0,15300.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,5.0,1965.0,1977.0,Hip,CompShg,Plywood,HdBoard,,,TA,TA,CBlock,TA,TA,No,Rec,,Unf,0.0,,1068.0,GasA,TA,Y,SBrkr,1264.0,0.0,0.0,,1.0,,1.0,,,1.0,TA,7.0,Typ,3.709327020859059,TA,Attchd,1965.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,,,0.0,,,,,6.0,,WD ,Normal,169000
2864.0,909280070,50.0,RL,,51635.08094472114,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7.0,7.0,1929.0,1950.0,Gable,CompShg,Stucco,Wd Sdng,BrkFace,270.0,Gd,Gd,BrkTil,TA,TA,No,ALQ,,Unf,0.0,496.0,,GasA,Ex,Y,FuseA,1122.0,549.0,0.0,1671.0,0.0,0.0,2.0,0.0,,,TA,7.0,Typ,1.0,Gd,Detchd,1963.0,Unf,2.0,,TA,TA,Y,,0.0,319.9259412829166,0.0,,0.0,,,,0.0,2.0,2006.0,WD ,Normal,218000
2111.0,906392080,20.0,RL,64.0,7242.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,,1853.8858250844148,2006.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,,,,GasA,Ex,Y,SBrkr,,0.0,0.0,1270.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,,Typ,,,Attchd,2005.0,RFn,2.0,524.0,TA,TA,Y,0.0,,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,WD ,Normal,175900
2038.0,903457130,190.0,RM,,4330.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,,6.0,1853.8858250844148,1958.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,Fa,TA,No,Rec,681.0,ALQ,127.0,0.0,808.0,GasA,TA,Y,SBrkr,,477.0,0.0,1315.0,,,2.0,0.0,3.0,,TA,5.0,Typ,0.0,,Detchd,,RFn,2.0,436.0,TA,TA,Y,0.0,,0.0,0.0,,0.0,,,,,2.0,2007.0,COD,Abnorml,99500
,907285080,60.0,RL,,8750.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,,5.0,1853.8858250844148,2105.2378384116378,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,,Unf,0.0,273.0,915.0,GasA,Ex,Y,SBrkr,933.0,975.0,0.0,1908.0,1.0,-1.0597189908129732,2.0,,4.0,2.1819510434159888,Gd,8.0,Typ,3.709327020859059,TA,Attchd,1994.0,Unf,2.0,493.0,TA,TA,Y,144.0,133.0,,,0.0,0.0,,,,,7.0,2008.0,WD ,Normal,210000
,528344100,60.0,RL,98.0,12203.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1998.0,1999.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,975.0,Gd,TA,PConc,Gd,TA,No,GLQ,854.0,Unf,0.0,371.0,1225.0,GasA,Ex,Y,SBrkr,1276.0,1336.0,0.0,2612.0,1.0,,2.0,1.0,,1.0,Gd,8.0,Typ,1.0,TA,Attchd,,Fin,3.0,,TA,TA,Y,250.0,,0.0,0.0,0.0,,,,,,7.0,2009.0,WD ,Normal,336000
2380.0,528102080,-178.015893760329,RL,72.0,16387.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2006.0,,Hip,CompShg,VinylSd,VinylSd,Stone,859.8844378579166,Gd,TA,PConc,Ex,Gd,No,GLQ,,Unf,0.0,369.0,1738.0,GasA,Gd,Y,SBrkr,1738.0,851.0,0.0,2589.0,1.0,0.0,2.0,2.555905064168729,4.0,1.0,Ex,11.0,Typ,,Gd,Attchd,2006.0,RFn,3.0,-491.2498638223869,TA,TA,Y,,0.0,0.0,-98.81835783373346,0.0,0.0,,,,,,2006.0,New,Partial,412083
1422.0,906223140,60.0,RL,,14171.0,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,,1994.0,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,355.0,Unf,0.0,457.0,,GasA,Ex,Y,SBrkr,,1099.0,0.0,2200.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1993.0,RFn,,453.0,TA,TA,Y,168.0,98.0,,0.0,0.0,0.0,,,,,12.0,2008.0,WD ,Normal,225000
1103.0,528346050,20.0,RL,136.0,11675.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8.0,5.0,1998.0,2105.2378384116378,Gable,CompShg,VinylSd,VinylSd,BrkFace,495.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1660.0,Unf,0.0,322.0,,GasA,Ex,Y,SBrkr,2006.0,0.0,0.0,,1.0,0.0,,0.0,2.0,1.0,Gd,,Typ,1.0,TA,Attchd,1998.0,Fin,3.0,938.0,TA,TA,Y,,33.0,,,0.0,0.0,,,,,20.711130808553364,2008.0,WD ,Normal,350000
,528178010,20.0,RL,,15262.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,,5.0,2003.0,,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,0.0,643.0,2200.0,GasA,Ex,Y,SBrkr,2200.0,2554.7588362003225,0.0,2200.0,1.0,0.0,,1.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2003.0,Fin,3.0,685.0,TA,TA,Y,208.0,55.0,,0.0,,0.0,,,,,7.0,,WD ,Normal,382500
2117.0,906426195,60.0,RL,,53107.0,Pave,,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6.0,5.0,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,,,Gd,TA,PConc,Gd,TA,Av,GLQ,985.0,Unf,0.0,595.0,1580.0,GasA,Ex,Y,SBrkr,,874.0,0.0,1953.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,2.0,Fa,Attchd,1992.0,Fin,2.0,501.0,TA,TA,Y,-469.7920973771289,231.0,,0.0,0.0,,,,,0.0,6.0,2007.0,WD ,Normal,240000
2473.0,531375060,20.0,RL,63.0,13072.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,-1.441833820124426,,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,859.8844378579166,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,,1131.0,1131.0,GasA,Ex,Y,SBrkr,1131.0,0.0,0.0,1131.0,0.0,,1.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,39.0,0.0,,,0.0,,,,,3.0,2006.0,New,Partial,132000
2608.0,535402070,,RL,188.7414793334639,13400.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,,,,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,,2846.6190801320727,,GasA,TA,Y,SBrkr,1086.0,0.0,0.0,,,0.0,1.0,0.0,3.0,,TA,6.0,Typ,1.0,Gd,Attchd,1966.0,RFn,2.0,484.0,TA,TA,Y,-469.7920973771289,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,6.0,2006.0,WD ,Normal,159950
121.0,534401110,20.0,RL,,9900.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1853.8858250844148,1966.0,Hip,CompShg,HdBoard,HdBoard,,,TA,TA,PConc,Gd,TA,No,BLQ,2836.133187882008,Unf,0.0,150.0,,GasA,Gd,Y,SBrkr,,,0.0,,1.0,0.0,1.0,0.0,,1.0,TA,6.0,Typ,3.709327020859059,,Attchd,1966.0,RFn,2.0,504.0,TA,TA,Y,,0.0,120.0,0.0,0.0,0.0,,,,0.0,4.0,,ConLD,Normal,159000
,528178090,60.0,RL,112.0,16451.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,,,GasA,Ex,Y,SBrkr,1804.0,886.0,,2690.0,,0.0,-0.8084437610167361,,4.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,2003.0,Fin,3.0,795.0,TA,TA,Y,268.0,,0.0,0.0,,0.0,,,,0.0,7.0,2008.0,WD ,Normal,370000
2749.0,906223180,60.0,RL,80.0,9554.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8.0,,,,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,380.0,Unf,0.0,397.0,777.0,GasA,Ex,Y,SBrkr,1065.0,846.0,0.0,,0.0,0.0,2.0,,3.0,1.0,Gd,,Typ,1.0,TA,Attchd,1993.0,RFn,2.0,471.0,TA,TA,Y,182.0,81.0,0.0,,,0.0,,,,0.0,20.711130808553364,2006.0,WD ,Normal,215000
603.0,534277090,20.0,RL,,9450.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,,1957.0,,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160.0,TA,TA,CBlock,TA,TA,No,BLQ,775.0,Unf,0.0,,1040.0,GasA,TA,Y,SBrkr,,,0.0,4249.57633327845,1.0,0.0,1.0,,,,TA,6.0,Typ,1.0,Gd,Attchd,,RFn,3.0,768.0,TA,TA,Y,0.0,0.0,84.0,,0.0,0.0,,MnPrv,,0.0,5.0,2009.0,WD ,Normal,140000
2098.0,906340090,60.0,RL,,9965.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,2006.0,,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150.0,Unf,0.0,316.0,1466.0,GasA,Ex,Y,SBrkr,1466.0,,0.0,2828.0,,0.0,3.0,0.0,,1.0,Gd,11.0,Typ,1.0,TA,BuiltIn,,RFn,,,TA,TA,Y,125.0,144.0,319.9259412829166,,,0.0,,,,0.0,4.0,2007.0,New,Partial,424870
2709.0,905103130,,RL,,11327.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-1.441833820124426,6.0,1967.0,,Hip,CompShg,HdBoard,HdBoard,BrkFace,859.8844378579166,TA,TA,CBlock,TA,TA,Av,ALQ,779.0,Unf,,285.0,1064.0,GasA,TA,Y,SBrkr,1064.0,0.0,0.0,1064.0,0.0,,1.0,0.0,3.0,1.0,TA,,Typ,1.0,TA,Attchd,1967.0,Unf,6.470895471140668,528.0,TA,TA,Y,314.0,,0.0,0.0,,-167.5295226762741,,,,0.0,6.0,2006.0,WD ,Normal,153600
2719.0,905108120,90.0,RL,75.0,51635.08094472114,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5.0,4.0,,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,Rec,,Unf,0.0,1466.0,1949.0,GasA,TA,Y,SBrkr,1949.0,0.0,,,0.0,-1.0597189908129732,2.0,0.0,6.0,2.0,TA,,Typ,0.0,,Attchd,1977.0,RFn,2.0,,TA,TA,Y,,0.0,,,0.0,0.0,,,,0.0,5.0,2006.0,WD ,Normal,157000
,905352140,,RL,,51635.08094472114,Pave,,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,,,1978.0,1992.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,PConc,Gd,TA,Av,ALQ,964.0,Unf,,153.0,1117.0,GasA,Ex,Y,SBrkr,1117.0,2554.7588362003225,0.0,1981.0,,,,1.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1978.0,Fin,2.0,522.0,TA,TA,Y,,104.0,,0.0,0.0,0.0,,,,0.0,5.0,2010.0,WD ,Normal,230000
